elapsed_s,phase,round,base_addr,ok,wr_done,rd_done,mism,rd_error,cum_beats,fails,eye_fails
806.4,soak,1047,0x02400000,1,1,1,0,0,1207959552,204,0
807.1,soak,1048,0x00400000,1,1,1,0,0,1209008128,204,0
807.8,soak,1049,0x02000000,1,1,1,0,0,1210056704,204,0
808.5,concurrent,1050,0x00000000,0,1,1,5,1,1211105280,205,0
809.1,verify-A,1050,0x00000000,0,1,1,0,1,1212153856,206,0
809.8,soak,1051,0x01C00000,1,1,1,0,0,1213202432,206,0
810.5,soak,1052,0x03800000,1,1,1,0,0,1214251008,206,0
811.2,soak,1053,0x01800000,1,1,1,0,0,1215299584,206,0
811.9,soak,1054,0x03400000,1,1,1,0,0,1216348160,206,0
812.6,soak,1055,0x01400000,1,1,1,0,0,1217396736,206,0
813.3,soak,1056,0x03000000,1,1,1,0,0,1218445312,206,0
814.0,soak,1057,0x01000000,1,1,1,0,0,1219493888,206,0
814.7,soak,1058,0x02C00000,1,1,1,0,0,1220542464,206,0
815.4,soak,1059,0x00C00000,1,1,1,0,0,1221591040,206,0
816.1,concurrent,1060,0x02800000,0,1,1,1,1,1222639616,207,0
816.6,verify-A,1060,0x02800000,0,1,1,0,1,1223688192,208,0
817.3,soak,1061,0x00800000,1,1,1,0,0,1224736768,208,0
818.0,soak,1062,0x02400000,1,1,1,0,0,1225785344,208,0
818.7,soak,1063,0x00400000,1,1,1,0,0,1226833920,208,0
819.4,soak,1064,0x02000000,1,1,1,0,0,1227882496,208,0
820.1,soak,1065,0x00000000,1,1,1,0,0,1228931072,208,0
820.9,soak,1066,0x01C00000,1,1,1,0,0,1229979648,208,0
821.6,soak,1067,0x03800000,1,1,1,0,0,1231028224,208,0
822.3,soak,1068,0x01800000,1,1,1,0,0,1232076800,208,0
823.0,soak,1069,0x03400000,1,1,1,0,0,1233125376,208,0
823.7,concurrent,1070,0x01400000,0,1,1,8,1,1234173952,209,0
824.2,verify-A,1070,0x01400000,0,1,1,0,1,1235222528,210,0
824.9,soak,1071,0x03000000,1,1,1,0,0,1236271104,210,0
825.6,soak,1072,0x01000000,1,1,1,0,0,1237319680,210,0
826.3,soak,1073,0x02C00000,1,1,1,0,0,1238368256,210,0
827.0,soak,1074,0x00C00000,1,1,1,0,0,1239416832,210,0
827.7,soak,1075,0x02800000,1,1,1,0,0,1240465408,210,0
828.4,soak,1076,0x00800000,1,1,1,0,0,1241513984,210,0
829.1,soak,1077,0x02400000,1,1,1,0,0,1242562560,210,0
829.8,soak,1078,0x00400000,1,1,1,0,0,1243611136,210,0
830.6,soak,1079,0x02000000,1,1,1,0,0,1244659712,210,0
831.2,concurrent,1080,0x00000000,0,1,1,5,1,1245708288,211,0
831.8,verify-A,1080,0x00000000,0,1,1,0,1,1246756864,212,0
832.5,soak,1081,0x01C00000,1,1,1,0,0,1247805440,212,0
833.2,soak,1082,0x03800000,1,1,1,0,0,1248854016,212,0
833.9,soak,1083,0x01800000,1,1,1,0,0,1249902592,212,0
834.6,soak,1084,0x03400000,1,1,1,0,0,1250951168,212,0
835.3,soak,1085,0x01400000,1,1,1,0,0,1251999744,212,0
836.0,soak,1086,0x03000000,1,1,1,0,0,1253048320,212,0
836.8,soak,1087,0x01000000,1,1,1,0,0,1254096896,212,0
837.5,soak,1088,0x02C00000,1,1,1,0,0,1255145472,212,0
838.2,soak,1089,0x00C00000,1,1,1,0,0,1256194048,212,0
838.8,concurrent,1090,0x02800000,0,1,1,1,1,1257242624,213,0
839.4,verify-A,1090,0x02800000,0,1,1,0,1,1258291200,214,0
840.1,soak,1091,0x00800000,1,1,1,0,0,1259339776,214,0
840.8,soak,1092,0x02400000,1,1,1,0,0,1260388352,214,0
841.5,soak,1093,0x00400000,1,1,1,0,0,1261436928,214,0
842.2,soak,1094,0x02000000,1,1,1,0,0,1262485504,214,0
843.0,soak,1095,0x00000000,1,1,1,0,0,1263534080,214,0
843.7,soak,1096,0x01C00000,1,1,1,0,0,1264582656,214,0
844.4,soak,1097,0x03800000,1,1,1,0,0,1265631232,214,0
845.1,soak,1098,0x01800000,1,1,1,0,0,1266679808,214,0
845.8,soak,1099,0x03400000,1,1,1,0,0,1267728384,214,0
846.4,concurrent,1100,0x01400000,0,1,1,2,1,1268776960,215,0
847.0,verify-A,1100,0x01400000,0,1,1,0,1,1269825536,216,0
847.7,soak,1101,0x03000000,1,1,1,0,0,1270874112,216,0
848.4,soak,1102,0x01000000,1,1,1,0,0,1271922688,216,0
849.1,soak,1103,0x02C00000,1,1,1,0,0,1272971264,216,0
849.8,soak,1104,0x00C00000,1,1,1,0,0,1274019840,216,0
850.6,soak,1105,0x02800000,1,1,1,0,0,1275068416,216,0
851.3,soak,1106,0x00800000,1,1,1,0,0,1276116992,216,0
852.0,soak,1107,0x02400000,1,1,1,0,0,1277165568,216,0
852.7,soak,1108,0x00400000,1,1,1,0,0,1278214144,216,0
853.4,soak,1109,0x02000000,1,1,1,0,0,1279262720,216,0
854.0,concurrent,1110,0x00000000,0,1,1,1,1,1280311296,217,0
854.6,verify-A,1110,0x00000000,0,1,1,0,1,1281359872,218,0
855.3,soak,1111,0x01C00000,1,1,1,0,0,1282408448,218,0
856.0,soak,1112,0x03800000,1,1,1,0,0,1283457024,218,0
856.8,soak,1113,0x01800000,1,1,1,0,0,1284505600,218,0
857.5,soak,1114,0x03400000,1,1,1,0,0,1285554176,218,0
858.2,soak,1115,0x01400000,1,1,1,0,0,1286602752,218,0
858.9,soak,1116,0x03000000,1,1,1,0,0,1287651328,218,0
859.6,soak,1117,0x01000000,1,1,1,0,0,1288699904,218,0
860.3,soak,1118,0x02C00000,1,1,1,0,0,1289748480,218,0
861.0,soak,1119,0x00C00000,1,1,1,0,0,1290797056,218,0
861.6,concurrent,1120,0x02800000,0,1,1,2,1,1291845632,219,0
862.2,verify-A,1120,0x02800000,0,1,1,0,1,1292894208,220,0
862.9,soak,1121,0x00800000,1,1,1,0,0,1293942784,220,0
863.6,soak,1122,0x02400000,1,1,1,0,0,1294991360,220,0
864.3,soak,1123,0x00400000,1,1,1,0,0,1296039936,220,0
865.0,soak,1124,0x02000000,1,1,1,0,0,1297088512,220,0
865.7,soak,1125,0x00000000,1,1,1,0,0,1298137088,220,0
866.4,soak,1126,0x01C00000,1,1,1,0,0,1299185664,220,0
867.2,soak,1127,0x03800000,1,1,1,0,0,1300234240,220,0
867.9,soak,1128,0x01800000,1,1,1,0,0,1301282816,220,0
868.6,soak,1129,0x03400000,1,1,1,0,0,1302331392,220,0
869.2,concurrent,1130,0x01400000,0,1,1,6,1,1303379968,221,0
869.8,verify-A,1130,0x01400000,0,1,1,0,1,1304428544,222,0
870.5,soak,1131,0x03000000,1,1,1,0,0,1305477120,222,0
871.2,soak,1132,0x01000000,1,1,1,0,0,1306525696,222,0
871.9,soak,1133,0x02C00000,1,1,1,0,0,1307574272,222,0
872.6,soak,1134,0x00C00000,1,1,1,0,0,1308622848,222,0
873.3,soak,1135,0x02800000,1,1,1,0,0,1309671424,222,0
874.0,soak,1136,0x00800000,1,1,1,0,0,1310720000,222,0
874.7,soak,1137,0x02400000,1,1,1,0,0,1311768576,222,0
875.4,soak,1138,0x00400000,1,1,1,0,0,1312817152,222,0
876.1,soak,1139,0x02000000,1,1,1,0,0,1313865728,222,0
876.8,concurrent,1140,0x00000000,0,1,1,2,1,1314914304,223,0
877.4,verify-A,1140,0x00000000,0,1,1,0,1,1315962880,224,0
878.1,soak,1141,0x01C00000,1,1,1,0,0,1317011456,224,0
878.8,soak,1142,0x03800000,1,1,1,0,0,1318060032,224,0
879.5,soak,1143,0x01800000,1,1,1,0,0,1319108608,224,0
880.2,soak,1144,0x03400000,1,1,1,0,0,1320157184,224,0
880.9,soak,1145,0x01400000,1,1,1,0,0,1321205760,224,0
881.6,soak,1146,0x03000000,1,1,1,0,0,1322254336,224,0
882.3,soak,1147,0x01000000,1,1,1,0,0,1323302912,224,0
883.0,soak,1148,0x02C00000,1,1,1,0,0,1324351488,224,0
883.7,soak,1149,0x00C00000,1,1,1,0,0,1325400064,224,0
884.4,concurrent,1150,0x02800000,0,1,1,1,1,1326448640,225,0
884.9,verify-A,1150,0x02800000,0,1,1,0,1,1327497216,226,0
885.6,soak,1151,0x00800000,1,1,1,0,0,1328545792,226,0
886.3,soak,1152,0x02400000,1,1,1,0,0,1329594368,226,0
887.0,soak,1153,0x00400000,1,1,1,0,0,1330642944,226,0
887.7,soak,1154,0x02000000,1,1,1,0,0,1331691520,226,0
888.4,soak,1155,0x00000000,1,1,1,0,0,1332740096,226,0
889.2,soak,1156,0x01C00000,1,1,1,0,0,1333788672,226,0
889.9,soak,1157,0x03800000,1,1,1,0,0,1334837248,226,0
890.6,soak,1158,0x01800000,1,1,1,0,0,1335885824,226,0
891.3,soak,1159,0x03400000,1,1,1,0,0,1336934400,226,0
892.0,concurrent,1160,0x01400000,0,1,1,3,1,1337982976,227,0
892.5,verify-A,1160,0x01400000,0,1,1,0,1,1339031552,228,0
893.2,soak,1161,0x03000000,1,1,1,0,0,1340080128,228,0
893.9,soak,1162,0x01000000,1,1,1,0,0,1341128704,228,0
894.6,soak,1163,0x02C00000,1,1,1,0,0,1342177280,228,0
895.3,soak,1164,0x00C00000,1,1,1,0,0,1343225856,228,0
896.0,soak,1165,0x02800000,1,1,1,0,0,1344274432,228,0
896.8,soak,1166,0x00800000,1,1,1,0,0,1345323008,228,0
897.5,soak,1167,0x02400000,1,1,1,0,0,1346371584,228,0
898.2,soak,1168,0x00400000,1,1,1,0,0,1347420160,228,0
898.9,soak,1169,0x02000000,1,1,1,0,0,1348468736,228,0
899.5,concurrent,1170,0x00000000,0,1,1,1,1,1349517312,229,0
900.1,verify-A,1170,0x00000000,0,1,1,0,1,1350565888,230,0
