Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/w_rd_dbg_actual[63:0],u_harness/w_rd_dbg_expected[63:0],u_harness/w_rd_dbg_mismatch,u_harness/w_rd_dbg_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
2078,2078,0,00000e4,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,4164df0987ce184c,1,1
2079,2079,0,00000e8,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,cc3151820a9b96c7,1,1
2080,2080,0,00000ec,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,d16d64d417c7a391,1,0
2081,2081,0,00000f0,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,d16d64d417c7a391,1,0
2082,2082,0,00000f4,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,d16d64d417c7a391,1,0
2083,2083,0,00000f8,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,d16d64d417c7a391,1,0
2084,2084,0,00000fc,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,04358c6cc29f4b29,1,1
2085,2085,0,0000100,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,896002e74fcac5a2,1,1
2086,2086,0,0000104,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,1e9e917bd834563e,1,1
2087,2087,0,0000108,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,93cb1ff05561d8b5,1,1
2088,2088,0,000010c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,3163b642f7c97107,1,1
2089,2089,0,0000110,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,bc3638c97a9cff8c,1,1
2090,2090,0,0000114,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,2bc8ab55ed626c10,1,1
2091,2091,0,0000118,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,a69d25de6037e29b,1,1
2092,2092,0,000011c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,6e99f830a8333f75,1,0
2093,2093,0,0000120,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,6e99f830a8333f75,1,0
2094,2094,0,0000124,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,6e99f830a8333f75,1,0
2095,2095,0,0000128,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,6e99f830a8333f75,1,0
2096,2096,0,000012c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,1170c1f9d7da06bc,1,1
2097,2097,0,0000130,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,9c254f725a8f8837,1,1
2098,2098,0,0000134,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,0bdbdceecd711bab,1,1
2099,2099,0,0000138,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,868e526540249520,1,1
2100,2100,0,000013c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,2426fbd7e28c3c92,1,1
2101,2101,0,0000140,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,a973755c6fd9b219,1,1
2102,2102,0,0000144,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,3e8de6c0f8272185,1,1
2103,2103,0,0000148,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,b3d8684b7572af0e,1,1
2104,2104,0,000014c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,04358c6cc29f4b29,1,0
2105,2105,0,0000150,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,04358c6cc29f4b29,1,0
2106,2106,0,0000154,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,04358c6cc29f4b29,1,0
2107,2107,0,0000158,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,04358c6cc29f4b29,1,0
2108,2108,0,000015c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,7bdcb5a5bd7672e0,1,1
2109,2109,0,0000160,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,f6893b2e3023fc6b,1,1
2110,2110,0,0000164,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,6177a8b2a7dd6ff7,1,1
2111,2111,0,0000168,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,ec2226392a88e17c,1,1
2112,2112,0,000016c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,4e8a8f8b882048ce,1,1
2113,2113,0,0000170,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,c3df01000575c645,1,1
2114,2114,0,0000174,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,5421929c928b55d9,1,1
2115,2115,0,0000178,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,d9741c171fdedb52,1,1
2116,2116,0,000017c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,1170c1f9d7da06bc,1,0
2117,2117,0,0000180,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,1170c1f9d7da06bc,1,0
2118,2118,0,0000184,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,1170c1f9d7da06bc,1,0
2119,2119,0,0000188,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,1170c1f9d7da06bc,1,0
2120,2120,0,000018c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,c42829410282ee04,1,1
2121,2121,0,0000190,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,497da7ca8fd7608f,1,1
2122,2122,0,0000194,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,de8334561829f313,1,1
2123,2123,0,0000198,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,53d6badd957c7d98,1,1
2124,2124,0,000019c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,f17e136f37d4d42a,1,1
2125,2125,0,00001a0,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,7c2b9de4ba815aa1,1,1
2126,2126,0,00001a4,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,ebd50e782d7fc93d,1,1
2127,2127,0,00001a8,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,668080f3a02a47b6,1,1
2128,2128,0,00001ac,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,7bdcb5a5bd7672e0,1,0
2129,2129,0,00001b0,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,7bdcb5a5bd7672e0,1,0
2130,2130,0,00001b4,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,7bdcb5a5bd7672e0,1,0
2131,2131,0,00001b8,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,7bdcb5a5bd7672e0,1,0
2132,2132,0,00001bc,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,ae845d1d682e9a58,1,1
2133,2133,0,00001c0,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,23d1d396e57b14d3,1,1
2134,2134,0,00001c4,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,b42f400a7285874f,1,1
2135,2135,0,00001c8,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,397ace81ffd009c4,1,1
2136,2136,0,00001cc,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,9bd267335d78a076,1,1
2137,2137,0,00001d0,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,1687e9b8d02d2efd,1,1
2138,2138,0,00001d4,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,81797a2447d3bd61,1,1
2139,2139,0,00001d8,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,0c2cf4afca8633ea,1,1
2140,2140,0,00001dc,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,c42829410282ee04,1,0
2141,2141,0,00001e0,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,c42829410282ee04,1,0
2142,2142,0,00001e4,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,c42829410282ee04,1,0
2143,2143,0,00001e8,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,c42829410282ee04,1,0
2144,2144,0,00001ec,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,eea2b26b2808752e,1,1
2145,2145,0,00001f0,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,63f73ce0a55dfba5,1,1
2146,2146,0,00001f4,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,f409af7c32a36839,1,1
2147,2147,0,00001f8,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,795c21f7bff6e6b2,1,1
2148,2148,0,00001fc,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,dbf488451d5e4f00,1,1
2149,2149,0,0000200,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,56a106ce900bc18b,1,1
2150,2150,0,0000204,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,c15f955207f55217,1,1
2151,2151,0,0000208,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,4c0a1bd98aa0dc9c,1,1
2152,2152,0,000020c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,ae845d1d682e9a58,1,0
2153,2153,0,0000210,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,ae845d1d682e9a58,1,0
2154,2154,0,0000214,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,ae845d1d682e9a58,1,0
2155,2155,0,0000218,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,ae845d1d682e9a58,1,0
2156,2156,0,000021c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,840ec63742a40172,1,1
2157,2157,0,0000220,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,095b48bccff18ff9,1,1
2158,2158,0,0000224,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,9ea5db20580f1c65,1,1
2159,2159,0,0000228,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,13f055abd55a92ee,1,1
2160,2160,0,000022c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,b158fc1977f23b5c,1,1
2161,2161,0,0000230,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,3c0d7292faa7b5d7,1,1
2162,2162,0,0000234,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,abf3e10e6d59264b,1,1
2163,2163,0,0000238,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,26a66f85e00ca8c0,1,1
2164,2164,0,000023c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,eea2b26b2808752e,1,0
2165,2165,0,0000240,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,eea2b26b2808752e,1,0
2166,2166,0,0000244,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,eea2b26b2808752e,1,0
2167,2167,0,0000248,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,eea2b26b2808752e,1,0
2168,2168,0,000024c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,3bfa5ad3fd509d96,1,1
2169,2169,0,0000250,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,b6afd4587005131d,1,1
2170,2170,0,0000254,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,215147c4e7fb8081,1,1
2171,2171,0,0000258,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,ac04c94f6aae0e0a,1,1
2172,2172,0,000025c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,0eac60fdc806a7b8,1,1
2173,2173,0,0000260,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,83f9ee7645532933,1,1
2174,2174,0,0000264,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,14077dead2adbaaf,1,1
2175,2175,0,0000268,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,9952f3615ff83424,1,1
2176,2176,0,000026c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,840ec63742a40172,1,0
2177,2177,0,0000270,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,840ec63742a40172,1,0
2178,2178,0,0000274,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,840ec63742a40172,1,0
2179,2179,0,0000278,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,840ec63742a40172,1,0
2180,2180,0,000027c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,51562e8f97fce9ca,1,1
2181,2181,0,0000280,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,dc03a0041aa96741,1,1
2182,2182,0,0000284,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,4bfd33988d57f4dd,1,1
2183,2183,0,0000288,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,c6a8bd1300027a56,1,1
2184,2184,0,000028c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,640014a1a2aad3e4,1,1
2185,2185,0,0000290,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,e9559a2a2fff5d6f,1,1
2186,2186,0,0000294,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,7eab09b6b801cef3,1,1
2187,2187,0,0000298,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,f3fe873d35544078,1,1
2188,2188,0,000029c,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,3bfa5ad3fd509d96,1,0
2189,2189,0,00002a0,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,3bfa5ad3fd509d96,1,0
2190,2190,0,00002a4,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,3bfa5ad3fd509d96,1,0
2191,2191,0,00002a8,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,3bfa5ad3fd509d96,1,0
2192,2192,0,00002ac,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,4413631a82b9a45f,1,1
2193,2193,0,00002b0,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,c946ed910fec2ad4,1,1
2194,2194,0,00002b4,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,5eb87e0d9812b948,1,1
2195,2195,0,00002b8,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,d3edf086154737c3,1,1
2196,2196,0,00002bc,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,71455934b7ef9e71,1,1
2197,2197,0,00002c0,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,fc10d7bf3aba10fa,1,1
2198,2198,0,00002c4,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,6bee4423ad448366,1,1
2199,2199,0,00002c8,01,2,2,3,ffffffffffffffff,3,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,e6bbcaa820110ded,1,1
2200,2200,0,00002cc,01,2,2,3,2b53168cedf9d1c9,3,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,51562e8f97fce9ca,1,0
2201,2201,0,0000000,00,3,2,2,ffffffffffffffff,3,3,2,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,51562e8f97fce9ca,1,0
2202,2202,0,0000000,02,3,2,2,2b53168cedf9d1c9,0,3,2,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,51562e8f97fce9ca,1,0
2203,2203,0,0000000,03,3,2,2,ffffffffffffffff,0,3,2,52c48bff946e4cba,0,1,ffffffffffffffff,2b53168cedf9d1c9,51562e8f97fce9ca,1,0
2204,2204,0,0000000,01,3,2,2,2b53168cedf9d1c9,0,3,2,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,2ebf1746e815d003,1,1
2205,2205,0,0000000,00,2,2,2,ffffffffffffffff,0,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,a3ea99cd65405e88,1,1
2206,2206,0,0000000,00,3,3,3,2b53168cedf9d1c9,0,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,34140a51f2becd14,1,1
2207,2207,0,0000000,00,3,3,3,ffffffffffffffff,0,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,b94184da7feb439f,1,1
2208,2208,0,0000000,00,3,3,3,000000000000ffff,0,3,3,52c48bff946e4cba,0,1,2b53168cedf9d1c9,2b53168cedf9d1c9,1be92d68dd43ea2d,1,1
2209,2209,0,0000000,00,3,3,3,0000000000000000,0,3,3,52c48bff946e4cba,0,1,ffffffffffffffff,ffffffffffffffff,96bca3e3501664a6,1,1
2210,2210,0,0000000,00,3,3,3,0000000000000000,0,0,3,52c48bff946e4cba,0,1,000000000000ffff,2b53168cedf9d1c9,0142307fc7e8f73a,1,1
2211,2211,0,0000000,00,3,3,3,0000000000000000,0,0,3,52c48bff946e4cba,0,1,0000000000000000,ffffffffffffffff,8c17bef44abd79b1,1,1
2212,2212,0,0000000,00,3,3,3,0000000000000000,0,0,3,52c48bff946e4cba,0,1,0000000000000000,2b53168cedf9d1c9,4413631a82b9a45f,1,0
2213,2213,0,0000000,00,3,3,3,0000000000000000,0,0,3,52c48bff946e4cba,0,1,0000000000000000,2b53168cedf9d1c9,4413631a82b9a45f,1,0
2214,2214,0,0000000,00,3,3,3,0000000000000000,0,0,3,52c48bff946e4cba,0,1,0000000000000000,2b53168cedf9d1c9,4413631a82b9a45f,1,0
2215,2215,0,0000000,00,3,3,3,0000000000000000,0,0,3,52c48bff946e4cba,0,1,0000000000000000,2b53168cedf9d1c9,4413631a82b9a45f,1,0
2216,2216,0,0000000,00,3,3,3,0000000000000000,0,0,3,52c48bff946e4cba,0,1,0000000000000000,2b53168cedf9d1c9,914b8ba257e14ce7,1,1
2217,2217,0,0000000,00,3,3,3,0000000000000000,0,0,3,52c48bff946e4cba,0,1,0000000000000000,ffffffffffffffff,1c1e0529dab4c26c,1,1
2218,2218,0,0000000,00,3,3,3,0000000000000000,0,0,3,525f362694f5f163,0,1,0000000000000000,2b53168cedf9d1c9,8be096b54d4a51f0,1,1
2219,2219,0,0000000,00,3,3,3,0000000000000000,0,0,3,525f362694f5f163,0,1,0000000000000000,ffffffffffffffff,06b5183ec01fdf7b,1,1
2220,2220,0,0000003,03,3,2,2,0000000000000000,0,0,3,525f362694f5f163,0,1,0000000000000000,2b53168cedf9d1c9,a41db18c62b776c9,1,1
2221,2221,0,0000000,00,3,3,3,0000000000000000,0,0,3,525f362694f5f163,0,1,0000000000000000,ffffffffffffffff,29483f07efe2f842,1,1
2222,2222,0,0000000,00,3,3,3,0000000000000000,0,0,3,525f362694f5f163,0,1,0000000000000000,2b53168cedf9d1c9,beb6ac9b781c6bde,1,1
2223,2223,0,0000000,00,3,3,3,0000000000000000,0,0,3,525f362694f5f163,0,1,0000000000000000,ffffffffffffffff,33e32210f549e555,1,1
2224,2224,0,0000000,00,3,3,3,0000000000000000,0,0,3,525f362694f5f163,0,1,0000000000000000,2b53168cedf9d1c9,2ebf1746e815d003,1,0
2225,2225,0,0000000,00,3,3,3,0000000000000000,0,0,3,525f362694f5f163,0,1,0000000000000000,2b53168cedf9d1c9,2ebf1746e815d003,1,0
2226,2226,0,0000000,00,3,3,3,0000000000000000,0,0,3,525f362694f5f163,0,1,0000000000000000,2b53168cedf9d1c9,2ebf1746e815d003,1,0
2227,2227,0,0000004,03,2,2,3,0000000000000000,0,0,2,525f362694f5f163,3,1,0000000000000000,2b53168cedf9d1c9,2ebf1746e815d003,1,0
