Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_op[3:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_rdy,u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_v,u_harness/u_dut/u_ctrl/u_core/u_core/u_dfi/u_rd/r_outstanding[4:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
2360,2360,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2361,2361,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2362,2362,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2363,2363,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2364,2364,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2365,2365,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2366,2366,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2367,2367,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2368,2368,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2369,2369,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2370,2370,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2371,2371,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2372,2372,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2373,2373,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2374,2374,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2375,2375,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2376,2376,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2377,2377,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2378,2378,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2379,2379,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2380,2380,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2381,2381,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2382,2382,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2383,2383,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2384,2384,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2385,2385,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2386,2386,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2387,2387,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2388,2388,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2389,2389,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2390,2390,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2391,2391,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2392,2392,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2393,2393,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2394,2394,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2395,2395,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2396,2396,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2397,2397,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2398,2398,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2399,2399,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2400,2400,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2401,2401,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2402,2402,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2403,2403,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2404,2404,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2405,2405,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2406,2406,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2407,2407,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2408,2408,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2409,2409,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2410,2410,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2411,2411,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2412,2412,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2413,2413,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2414,2414,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2415,2415,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2416,2416,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2417,2417,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2418,2418,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2419,2419,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2420,2420,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2421,2421,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2422,2422,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2423,2423,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2424,2424,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2425,2425,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2426,2426,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2427,2427,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2428,2428,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2429,2429,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2430,2430,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2431,2431,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2432,2432,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2433,2433,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2434,2434,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2435,2435,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2436,2436,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2437,2437,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2438,2438,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2439,2439,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2440,2440,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2441,2441,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2442,2442,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2443,2443,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2444,2444,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2445,2445,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2446,2446,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2447,2447,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2448,2448,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2449,2449,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2450,2450,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2451,2451,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2452,2452,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2453,2453,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2454,2454,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2455,2455,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2456,2456,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2457,2457,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2458,2458,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2459,2459,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2460,2460,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2461,2461,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2462,2462,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2463,2463,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2464,2464,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2465,2465,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2466,2466,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2467,2467,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2468,2468,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2469,2469,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2470,2470,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2471,2471,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2472,2472,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2473,2473,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2474,2474,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2475,2475,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2476,2476,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2477,2477,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2478,2478,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2479,2479,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2480,2480,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2481,2481,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2482,2482,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2483,2483,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2484,2484,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2485,2485,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2486,2486,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2487,2487,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2488,2488,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2489,2489,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2490,2490,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2491,2491,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2492,2492,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2493,2493,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2494,2494,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2495,2495,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2496,2496,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2497,2497,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2498,2498,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2499,2499,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2500,2500,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2501,2501,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2502,2502,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2503,2503,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2504,2504,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2505,2505,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2506,2506,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2507,2507,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2508,2508,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2509,2509,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2510,2510,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2511,2511,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2512,2512,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2513,2513,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2514,2514,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2515,2515,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2516,2516,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2517,2517,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2518,2518,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2519,2519,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2520,2520,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2521,2521,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2522,2522,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2523,2523,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2524,2524,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2525,2525,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2526,2526,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2527,2527,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2528,2528,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2529,2529,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2530,2530,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2531,2531,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2532,2532,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2533,2533,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2534,2534,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2535,2535,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2536,2536,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2537,2537,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2538,2538,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2539,2539,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2540,2540,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2541,2541,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2542,2542,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2543,2543,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2544,2544,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2545,2545,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2546,2546,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2547,2547,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2548,2548,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2549,2549,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2550,2550,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2551,2551,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2552,2552,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2553,2553,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2554,2554,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2555,2555,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2556,2556,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2557,2557,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2558,2558,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2559,2559,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
2560,2560,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,8,1,0,00
