Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_op[3:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_rdy,u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_v,u_harness/u_dut/u_ctrl/u_core/u_core/u_dfi/u_rd/r_outstanding[4:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1936,1936,0,0000100,01,2,2,3,0000000000000000,0,0,2,a5a02f10a5a02f14,3,1,30f8a5a030fca5a0,4,1,0,00
1937,1937,0,0000100,02,2,2,3,0000000000000000,0,0,2,a5a02f08a5a02f0c,3,1,30f0a5a030f4a5a0,4,1,0,00
1938,1938,0,0000100,03,2,2,3,0000000000000000,0,0,2,a5a02f00a5a02f04,3,1,30e8a5a030eca5a0,4,1,0,00
1939,1939,0,0000000,00,3,3,3,3000000000000000,0,0,3,a5a030b8a5a030bc,0,1,3060a5a03064a5a0,4,1,0,00
1940,1940,0,0000000,00,3,3,3,30e0a5a030e4a5a0,0,0,3,a5a030b8a5a030bc,0,1,0000000000000020,4,1,0,00
1941,1941,0,0000000,00,3,3,3,2f18a5a02f1ca5a0,0,0,3,a5a030b8a5a030bc,0,1,0000000000000000,4,1,1,00
1942,1942,0,0000000,00,3,3,3,2f10a5a02f14a5a0,0,0,3,a5a030b8a5a030bc,0,1,0000000000000000,4,1,1,00
1943,1943,0,0000000,00,3,3,3,2f08a5a02f0ca5a0,0,0,3,a5a030b8a5a030bc,0,1,0000000000000000,4,1,1,00
1944,1944,0,0000000,00,3,3,3,2f00a5a02f04a5a0,0,0,3,a5a02f38a5a02f3c,0,1,0000000000000000,4,1,1,00
1945,1945,0,0000000,00,3,3,3,30b8a5a030bca5a0,0,0,3,a5a02f38a5a02f3c,0,1,0000000000000000,4,1,1,00
1946,1946,0,0000000,00,3,3,3,00000000000000b8,0,0,3,a5a02f38a5a02f3c,0,1,3000000000000000,4,1,0,00
1947,1947,0,0000100,04,2,2,3,0000000000000000,0,0,2,a5a02f38a5a02f3c,3,1,30e0a5a030e4a5a0,4,1,0,00
1948,1948,0,0000100,05,2,2,3,0000000000000000,0,0,2,a5a02f30a5a02f34,3,1,2f18a5a02f1ca5a0,4,1,0,00
1949,1949,0,0000100,06,2,2,3,0000000000000000,0,0,2,a5a02f28a5a02f2c,3,1,2f10a5a02f14a5a0,4,1,0,00
1950,1950,0,0000100,07,2,2,3,0000000000000000,0,0,2,a5a02f20a5a02f24,3,1,2f08a5a02f0ca5a0,4,1,0,00
1951,1951,0,0000104,00,2,2,3,0000000000000000,0,0,2,a5a02f58a5a02f5c,3,1,2f00a5a02f04a5a0,4,1,0,00
1952,1952,0,0000000,00,3,3,3,2f00000000000000,0,0,3,a5a030d0a5a030d4,0,1,30b8a5a030bca5a0,4,1,0,00
1953,1953,0,0000000,00,3,3,3,2f38a5a02f3ca5a0,0,0,3,a5a030d0a5a030d4,0,1,00000000000000b8,4,1,0,00
1954,1954,0,0000000,00,3,3,3,2f30a5a02f34a5a0,0,0,3,a5a030d0a5a030d4,0,1,0000000000000000,4,1,1,00
1955,1955,0,0000000,00,3,3,3,2f28a5a02f2ca5a0,0,0,3,a5a030d0a5a030d4,0,1,0000000000000000,4,1,1,00
1956,1956,0,0000000,00,3,3,3,2f20a5a02f24a5a0,0,0,3,a5a030d0a5a030d4,0,1,0000000000000000,4,1,1,00
1957,1957,0,0000000,00,3,3,3,2f58a5a02f5ca5a0,0,0,3,a5a02f50a5a02f54,0,1,0000000000000000,4,1,1,00
1958,1958,0,0000000,00,3,3,3,30d0a5a030d4a5a0,0,0,3,a5a02f50a5a02f54,0,1,0000000000000000,4,1,1,00
1959,1959,0,0000000,00,3,3,3,00000000000000d0,0,0,3,a5a02f50a5a02f54,0,1,2f00000000000000,4,1,0,00
1960,1960,0,0000104,01,2,2,3,0000000000000000,0,0,2,a5a02f50a5a02f54,3,1,2f38a5a02f3ca5a0,4,1,0,00
1961,1961,0,0000104,02,2,2,3,0000000000000000,0,0,2,a5a02f48a5a02f4c,3,1,2f30a5a02f34a5a0,4,1,0,00
1962,1962,0,0000104,03,2,2,3,0000000000000000,0,0,2,a5a02f40a5a02f44,3,1,2f28a5a02f2ca5a0,4,1,0,00
1963,1963,0,0000104,04,2,2,3,0000000000000000,0,0,2,a5a02f78a5a02f7c,3,1,2f20a5a02f24a5a0,4,1,0,00
1964,1964,0,0000104,05,2,2,3,0000000000000000,0,0,2,a5a02f70a5a02f74,3,1,2f58a5a02f5ca5a0,4,1,0,00
1965,1965,0,0000000,00,3,3,3,2f00000000000000,0,0,3,a5a030e8a5a030ec,0,1,30d0a5a030d4a5a0,4,1,0,00
1966,1966,0,0000000,00,3,3,3,2f50a5a02f54a5a0,0,0,3,a5a030e8a5a030ec,0,1,00000000000000d0,4,1,0,00
1967,1967,0,0000000,00,3,3,3,2f48a5a02f4ca5a0,0,0,3,a5a030e8a5a030ec,0,1,0000000000000000,4,1,1,00
1968,1968,0,0000000,00,3,3,3,2f40a5a02f44a5a0,0,0,3,a5a030e8a5a030ec,0,1,0000000000000000,4,1,1,00
1969,1969,0,0000000,00,3,3,3,2f78a5a02f7ca5a0,0,0,3,a5a030e8a5a030ec,0,1,0000000000000000,4,1,1,00
1970,1970,0,0000000,00,3,3,3,2f70a5a02f74a5a0,0,0,3,a5a02f68a5a02f6c,0,1,0000000000000000,4,1,1,00
1971,1971,0,0000000,00,3,3,3,30e8a5a030eca5a0,0,0,3,a5a02f68a5a02f6c,0,1,0000000000000000,4,1,1,00
1972,1972,0,0000000,00,3,3,3,0000000000000068,0,0,3,a5a02f68a5a02f6c,0,1,2f00000000000000,4,1,0,00
1973,1973,0,0000104,06,2,2,3,0000000000000000,0,0,2,a5a02f68a5a02f6c,3,1,2f50a5a02f54a5a0,4,1,0,00
1974,1974,0,0000104,07,2,2,3,0000000000000000,0,0,2,a5a02f60a5a02f64,3,1,2f48a5a02f4ca5a0,4,1,0,00
1975,1975,0,0000108,00,2,2,3,0000000000000000,0,0,2,a5a02f98a5a02f9c,3,1,2f40a5a02f44a5a0,4,1,0,00
1976,1976,0,0000108,01,2,2,3,0000000000000000,0,0,2,a5a02f90a5a02f94,3,1,2f78a5a02f7ca5a0,4,1,0,00
1977,1977,0,0000108,02,2,2,3,0000000000000000,0,0,2,a5a02f88a5a02f8c,3,1,2f70a5a02f74a5a0,4,1,0,00
1978,1978,0,0000000,00,3,3,3,2f00000000000000,0,0,3,a5a02f00a5a02f04,0,1,30e8a5a030eca5a0,4,1,0,00
1979,1979,0,0000000,00,3,3,3,2f68a5a02f6ca5a0,0,0,3,a5a02f00a5a02f04,0,1,0000000000000068,4,1,0,00
1980,1980,0,0000000,00,3,3,3,2f60a5a02f64a5a0,0,0,3,a5a02f00a5a02f04,0,1,0000000000000000,4,1,1,00
1981,1981,0,0000000,00,3,3,3,2f98a5a02f9ca5a0,0,0,3,a5a02f00a5a02f04,0,1,0000000000000000,4,1,1,00
1982,1982,0,0000000,00,3,3,3,2f90a5a02f94a5a0,0,0,3,a5a02f00a5a02f04,0,1,0000000000000000,4,1,1,00
1983,1983,0,0000000,00,3,3,3,2f88a5a02f8ca5a0,0,0,3,a5a02f80a5a02f84,0,1,0000000000000000,4,1,1,00
1984,1984,0,0000000,00,3,3,3,2f00a5a02f04a5a0,0,0,3,a5a02f80a5a02f84,0,1,0000000000000000,4,1,1,00
1985,1985,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a02f80a5a02f84,0,1,2f00000000000000,4,1,0,00
1986,1986,0,0000108,03,2,2,3,0000000000000000,0,0,2,a5a02f80a5a02f84,3,1,2f68a5a02f6ca5a0,4,1,0,00
1987,1987,0,0000108,04,2,2,3,0000000000000000,0,0,2,a5a02fb8a5a02fbc,3,1,2f60a5a02f64a5a0,4,1,0,00
1988,1988,0,0000108,05,2,2,3,0000000000000000,0,0,2,a5a02fb0a5a02fb4,3,1,2f98a5a02f9ca5a0,4,1,0,00
1989,1989,0,0000108,06,2,2,3,0000000000000000,0,0,2,a5a02fa8a5a02fac,3,1,2f90a5a02f94a5a0,4,1,0,00
1990,1990,0,0000108,07,2,2,3,0000000000000000,0,0,2,a5a02fa0a5a02fa4,3,1,2f88a5a02f8ca5a0,4,1,0,00
1991,1991,0,0000000,00,3,3,3,2f00000000000000,0,0,3,a5a02f58a5a02f5c,0,1,2f00a5a02f04a5a0,4,1,0,00
1992,1992,0,0000000,00,3,3,3,2f80a5a02f84a5a0,0,0,3,a5a02f58a5a02f5c,0,1,0000000000000000,4,1,0,00
1993,1993,0,0000000,00,3,3,3,2fb8a5a02fbca5a0,0,0,3,a5a02f58a5a02f5c,0,1,0000000000000000,4,1,1,00
1994,1994,0,0000000,00,3,3,3,2fb0a5a02fb4a5a0,0,0,3,a5a02f58a5a02f5c,0,1,0000000000000000,4,1,1,00
1995,1995,0,0000000,00,3,3,3,2fa8a5a02faca5a0,0,0,3,a5a02f58a5a02f5c,0,1,0000000000000000,4,1,1,00
1996,1996,0,0000000,00,3,3,3,2fa0a5a02fa4a5a0,0,0,3,a5a02fd8a5a02fdc,0,1,0000000000000000,4,1,1,00
1997,1997,0,0000000,00,3,3,3,2f58a5a02f5ca5a0,0,0,3,a5a02fd8a5a02fdc,0,1,0000000000000000,4,1,1,00
1998,1998,0,0000000,00,3,3,3,0000000000000058,0,0,3,a5a02fd8a5a02fdc,0,1,2f00000000000000,4,1,0,00
1999,1999,0,000010c,00,2,2,3,0000000000000000,0,0,2,a5a02fd8a5a02fdc,3,1,2f80a5a02f84a5a0,4,1,0,00
2000,2000,0,000010c,01,2,2,3,0000000000000000,0,0,2,a5a02fd0a5a02fd4,3,1,2fb8a5a02fbca5a0,4,1,0,00
2001,2001,0,000010c,02,2,2,3,0000000000000000,0,0,2,a5a02fc8a5a02fcc,3,1,2fb0a5a02fb4a5a0,4,1,0,00
2002,2002,0,000010c,03,2,2,3,0000000000000000,0,0,2,a5a02fc0a5a02fc4,3,1,2fa8a5a02faca5a0,4,1,0,00
2003,2003,0,000010c,04,2,2,3,0000000000000000,0,0,2,a5a02ff8a5a02ffc,3,1,2fa0a5a02fa4a5a0,4,1,0,00
2004,2004,0,0000000,00,3,3,3,2f00000000000000,0,0,3,a5a02f70a5a02f74,0,1,2f58a5a02f5ca5a0,4,1,0,00
2005,2005,0,0000000,00,3,3,3,2fd8a5a02fdca5a0,0,0,3,a5a02f70a5a02f74,0,1,0000000000000058,4,1,0,00
2006,2006,0,0000000,00,3,3,3,2fd0a5a02fd4a5a0,0,0,3,a5a02f70a5a02f74,0,1,0000000000000000,4,1,1,00
2007,2007,0,0000000,00,3,3,3,2fc8a5a02fcca5a0,0,0,3,a5a02f70a5a02f74,0,1,0000000000000000,4,1,1,00
2008,2008,0,0000000,00,3,3,3,2fc0a5a02fc4a5a0,0,0,3,a5a02f70a5a02f74,0,1,0000000000000000,4,1,1,00
2009,2009,0,0000000,00,3,3,3,2ff8a5a02ffca5a0,0,0,3,a5a02ff0a5a02ff4,0,1,0000000000000000,4,1,1,00
2010,2010,0,0000000,00,3,3,3,2f70a5a02f74a5a0,0,0,3,a5a02ff0a5a02ff4,0,1,0000000000000000,4,1,1,00
2011,2011,0,0000000,00,3,3,3,0000000000000070,0,0,3,a5a02ff0a5a02ff4,0,1,2f00000000000000,4,1,0,00
2012,2012,0,000010c,05,2,2,3,0000000000000000,0,0,2,a5a02ff0a5a02ff4,3,1,2fd8a5a02fdca5a0,4,1,0,00
2013,2013,0,000010c,06,2,2,3,0000000000000000,0,0,2,a5a02fe8a5a02fec,3,1,2fd0a5a02fd4a5a0,4,1,0,00
2014,2014,0,000010c,07,2,2,3,0000000000000000,0,0,2,a5a02fe0a5a02fe4,3,1,2fc8a5a02fcca5a0,4,1,0,00
2015,2015,0,0000110,00,2,2,3,0000000000000000,0,0,2,a5a02e18a5a02e1c,3,1,2fc0a5a02fc4a5a0,4,1,0,00
2016,2016,0,0000110,01,2,2,3,0000000000000000,0,0,2,a5a02e10a5a02e14,3,1,2ff8a5a02ffca5a0,4,1,0,00
2017,2017,0,0000000,00,3,3,3,2f00000000000000,0,0,3,a5a02f88a5a02f8c,0,1,2f70a5a02f74a5a0,4,1,0,00
2018,2018,0,0000000,00,3,3,3,2ff0a5a02ff4a5a0,0,0,3,a5a02f88a5a02f8c,0,1,0000000000000070,4,1,0,00
2019,2019,0,0000000,00,3,3,3,2fe8a5a02feca5a0,0,0,3,a5a02f88a5a02f8c,0,1,0000000000000000,4,1,1,00
2020,2020,0,0000000,00,3,3,3,2fe0a5a02fe4a5a0,0,0,3,a5a02f88a5a02f8c,0,1,0000000000000000,4,1,1,00
2021,2021,0,0000000,00,3,3,3,2e18a5a02e1ca5a0,0,0,3,a5a02f88a5a02f8c,0,1,0000000000000000,4,1,1,00
2022,2022,0,0000000,00,3,3,3,2e10a5a02e14a5a0,0,0,3,a5a02e08a5a02e0c,0,1,0000000000000000,4,1,1,00
2023,2023,0,0000000,00,3,3,3,2f88a5a02f8ca5a0,0,0,3,a5a02e08a5a02e0c,0,1,0000000000000000,4,1,1,00
2024,2024,0,0000000,00,3,3,3,0000000000000008,0,0,3,a5a02e08a5a02e0c,0,1,2f00000000000000,4,1,0,00
2025,2025,0,0000110,02,2,2,3,0000000000000000,0,0,2,a5a02e08a5a02e0c,3,1,2ff0a5a02ff4a5a0,4,1,0,00
2026,2026,0,0000110,03,2,2,3,0000000000000000,0,0,2,a5a02e00a5a02e04,3,1,2fe8a5a02feca5a0,4,1,0,00
2027,2027,0,0000110,04,2,2,3,0000000000000000,0,0,2,a5a02e38a5a02e3c,3,1,2fe0a5a02fe4a5a0,4,1,0,00
2028,2028,0,0000110,05,2,2,3,0000000000000000,0,0,2,a5a02e30a5a02e34,3,1,2e18a5a02e1ca5a0,4,1,0,00
2029,2029,0,0000110,06,2,2,3,0000000000000000,0,0,2,a5a02e28a5a02e2c,3,1,2e10a5a02e14a5a0,4,1,0,00
2030,2030,0,0000000,00,3,3,3,2e00000000000000,0,0,3,a5a02fa0a5a02fa4,0,1,2f88a5a02f8ca5a0,4,1,0,00
2031,2031,0,0000000,00,3,3,3,2e08a5a02e0ca5a0,0,0,3,a5a02fa0a5a02fa4,0,1,0000000000000008,4,1,0,00
2032,2032,0,0000000,00,3,3,3,2e00a5a02e04a5a0,0,0,3,a5a02fa0a5a02fa4,0,1,0000000000000000,4,1,1,00
2033,2033,0,0000000,00,3,3,3,2e38a5a02e3ca5a0,0,0,3,a5a02fa0a5a02fa4,0,1,0000000000000000,4,1,1,00
2034,2034,0,0000000,00,3,3,3,2e30a5a02e34a5a0,0,0,3,a5a02fa0a5a02fa4,0,1,0000000000000000,4,1,1,00
2035,2035,0,0000000,00,3,3,3,2e28a5a02e2ca5a0,0,0,3,a5a02e20a5a02e24,0,1,0000000000000000,4,1,1,00
2036,2036,0,0000000,00,3,3,3,2fa0a5a02fa4a5a0,0,0,3,a5a02e20a5a02e24,0,1,0000000000000000,4,1,1,00
2037,2037,0,0000000,00,3,3,3,0000000000000020,0,0,3,a5a02e20a5a02e24,0,1,2e00000000000000,4,1,0,00
2038,2038,0,0000110,07,2,2,3,0000000000000000,0,0,2,a5a02e20a5a02e24,3,1,2e08a5a02e0ca5a0,4,1,0,00
2039,2039,0,0000114,00,2,2,3,0000000000000000,0,0,2,a5a02e58a5a02e5c,3,1,2e00a5a02e04a5a0,4,1,0,00
2040,2040,0,0000114,01,2,2,3,0000000000000000,0,0,2,a5a02e50a5a02e54,3,1,2e38a5a02e3ca5a0,4,1,0,00
2041,2041,0,0000114,02,2,2,3,0000000000000000,0,0,2,a5a02e48a5a02e4c,3,1,2e30a5a02e34a5a0,4,1,0,00
2042,2042,0,0000114,03,2,2,3,0000000000000000,0,0,2,a5a02e40a5a02e44,3,1,2e28a5a02e2ca5a0,4,1,0,00
2043,2043,0,0000000,00,3,3,3,2e00000000000000,0,0,3,a5a02ff8a5a02ffc,0,1,2fa0a5a02fa4a5a0,4,1,0,00
2044,2044,0,0000000,00,3,3,3,2e20a5a02e24a5a0,0,0,3,a5a02ff8a5a02ffc,0,1,0000000000000020,4,1,0,00
2045,2045,0,0000000,00,3,3,3,2e58a5a02e5ca5a0,0,0,3,a5a02ff8a5a02ffc,0,1,0000000000000000,4,1,1,00
2046,2046,0,0000000,00,3,3,3,2e50a5a02e54a5a0,0,0,3,a5a02ff8a5a02ffc,0,1,0000000000000000,4,1,1,00
2047,2047,0,0000000,00,3,3,3,2e48a5a02e4ca5a0,0,0,3,a5a02ff8a5a02ffc,0,1,0000000000000000,4,1,1,00
2048,2048,0,0000000,00,3,3,3,2e40a5a02e44a5a0,0,0,3,a5a02e78a5a02e7c,0,1,0000000000000000,4,1,1,00
2049,2049,0,0000000,00,3,3,3,2ff8a5a02ffca5a0,0,0,3,a5a02e78a5a02e7c,0,1,0000000000000000,4,1,1,00
2050,2050,0,0000000,00,3,3,3,00000000000000f8,0,0,3,a5a02e78a5a02e7c,0,1,2e00000000000000,4,1,0,00
2051,2051,0,0000114,04,2,2,3,0000000000000000,0,0,2,a5a02e78a5a02e7c,3,1,2e20a5a02e24a5a0,4,1,0,00
2052,2052,0,0000114,05,2,2,3,0000000000000000,0,0,2,a5a02e70a5a02e74,3,1,2e58a5a02e5ca5a0,4,1,0,00
2053,2053,0,0000114,06,2,2,3,0000000000000000,0,0,2,a5a02e68a5a02e6c,3,1,2e50a5a02e54a5a0,4,1,0,00
2054,2054,0,0000114,07,2,2,3,0000000000000000,0,0,2,a5a02e60a5a02e64,3,1,2e48a5a02e4ca5a0,4,1,0,00
2055,2055,0,0000118,00,2,2,3,0000000000000000,0,0,2,a5a02e98a5a02e9c,3,1,2e40a5a02e44a5a0,4,1,0,00
2056,2056,0,0000000,00,3,3,3,2e00000000000000,0,0,3,a5a02e10a5a02e14,0,1,2ff8a5a02ffca5a0,4,1,0,00
2057,2057,0,0000000,00,3,3,3,2e78a5a02e7ca5a0,0,0,3,a5a02e10a5a02e14,0,1,00000000000000f8,4,1,0,00
2058,2058,0,0000000,00,3,3,3,2e70a5a02e74a5a0,0,0,3,a5a02e10a5a02e14,0,1,0000000000000000,4,1,1,00
2059,2059,0,0000000,00,3,3,3,2e68a5a02e6ca5a0,0,0,3,a5a02e10a5a02e14,0,1,0000000000000000,4,1,1,00
2060,2060,0,0000000,00,3,3,3,2e60a5a02e64a5a0,0,0,3,a5a02e10a5a02e14,0,1,0000000000000000,4,1,1,00
2061,2061,0,0000000,00,3,3,3,2e98a5a02e9ca5a0,0,0,3,a5a02e90a5a02e94,0,1,0000000000000000,4,1,1,00
2062,2062,0,0000000,00,3,3,3,2e10a5a02e14a5a0,0,0,3,a5a02e90a5a02e94,0,1,0000000000000000,4,1,1,00
2063,2063,0,0000000,00,3,3,3,0000000000000010,0,0,3,a5a02e90a5a02e94,0,1,2e00000000000000,4,1,0,00
2064,2064,0,0000118,01,2,2,3,0000000000000000,0,0,2,a5a02e90a5a02e94,3,1,2e78a5a02e7ca5a0,4,1,0,00
2065,2065,0,0000118,02,2,2,3,0000000000000000,0,0,2,a5a02e88a5a02e8c,3,1,2e70a5a02e74a5a0,4,1,0,00
2066,2066,0,0000118,03,2,2,3,0000000000000000,0,0,2,a5a02e80a5a02e84,3,1,2e68a5a02e6ca5a0,4,1,0,00
2067,2067,0,0000118,04,2,2,3,0000000000000000,0,0,2,a5a02eb8a5a02ebc,3,1,2e60a5a02e64a5a0,4,1,0,00
2068,2068,0,0000118,05,2,2,3,0000000000000000,0,0,2,a5a02eb0a5a02eb4,3,1,2e98a5a02e9ca5a0,4,1,0,00
2069,2069,0,0000000,00,3,3,3,2e00000000000000,0,0,3,a5a02e28a5a02e2c,0,1,2e10a5a02e14a5a0,4,1,0,00
2070,2070,0,0000000,00,3,3,3,2e90a5a02e94a5a0,0,0,3,a5a02e28a5a02e2c,0,1,0000000000000010,4,1,0,00
2071,2071,0,0000000,00,3,3,3,2e88a5a02e8ca5a0,0,0,3,a5a02e28a5a02e2c,0,1,0000000000000000,4,1,1,00
2072,2072,0,0000000,00,3,3,3,2e80a5a02e84a5a0,0,0,3,a5a02e28a5a02e2c,0,1,0000000000000000,4,1,1,00
2073,2073,0,0000000,00,3,3,3,2eb8a5a02ebca5a0,0,0,3,a5a02e28a5a02e2c,0,1,0000000000000000,4,1,1,00
2074,2074,0,0000000,00,3,3,3,2eb0a5a02eb4a5a0,0,0,3,a5a02ea8a5a02eac,0,1,0000000000000000,4,1,1,00
2075,2075,0,0000000,00,3,3,3,2e28a5a02e2ca5a0,0,0,3,a5a02ea8a5a02eac,0,1,0000000000000000,4,1,1,00
2076,2076,0,0000000,00,3,3,3,0000000000000028,0,0,3,a5a02ea8a5a02eac,0,1,2e00000000000000,4,1,0,00
2077,2077,0,0000118,06,2,2,3,0000000000000000,0,0,2,a5a02ea8a5a02eac,3,1,2e90a5a02e94a5a0,4,1,0,00
2078,2078,0,0000118,07,2,2,3,0000000000000000,0,0,2,a5a02ea0a5a02ea4,3,1,2e88a5a02e8ca5a0,4,1,0,00
2079,2079,0,000011c,00,2,2,3,0000000000000000,0,0,2,a5a02ed8a5a02edc,3,1,2e80a5a02e84a5a0,4,1,0,00
2080,2080,0,000011c,01,2,2,3,0000000000000000,0,0,2,a5a02ed0a5a02ed4,3,1,2eb8a5a02ebca5a0,4,1,0,00
2081,2081,0,000011c,02,2,2,3,0000000000000000,0,0,2,a5a02ec8a5a02ecc,3,1,2eb0a5a02eb4a5a0,4,1,0,00
2082,2082,0,0000000,00,3,3,3,2e00000000000000,0,0,3,a5a02e40a5a02e44,0,1,2e28a5a02e2ca5a0,4,1,0,00
2083,2083,0,0000000,00,3,3,3,2ea8a5a02eaca5a0,0,0,3,a5a02e40a5a02e44,0,1,0000000000000028,4,1,0,00
2084,2084,0,0000000,00,3,3,3,2ea0a5a02ea4a5a0,0,0,3,a5a02e40a5a02e44,0,1,0000000000000000,4,1,1,00
2085,2085,0,0000000,00,3,3,3,2ed8a5a02edca5a0,0,0,3,a5a02e40a5a02e44,0,1,0000000000000000,4,1,1,00
2086,2086,0,0000000,00,3,3,3,2ed0a5a02ed4a5a0,0,0,3,a5a02e40a5a02e44,0,1,0000000000000000,4,1,1,00
2087,2087,0,0000000,00,3,3,3,2ec8a5a02ecca5a0,0,0,3,a5a02ec0a5a02ec4,0,1,0000000000000000,4,1,1,00
2088,2088,0,0000000,00,3,3,3,2e40a5a02e44a5a0,0,0,3,a5a02ec0a5a02ec4,0,1,0000000000000000,4,1,1,00
2089,2089,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a02ec0a5a02ec4,0,1,2e00000000000000,4,1,0,00
2090,2090,0,000011c,03,2,2,3,0000000000000000,0,0,2,a5a02ec0a5a02ec4,3,1,2ea8a5a02eaca5a0,4,1,0,00
2091,2091,0,000011c,04,2,2,3,0000000000000000,0,0,2,a5a02ef8a5a02efc,3,1,2ea0a5a02ea4a5a0,4,1,0,00
2092,2092,0,000011c,05,2,2,3,0000000000000000,0,0,2,a5a02ef0a5a02ef4,3,1,2ed8a5a02edca5a0,4,1,0,00
2093,2093,0,000011c,06,2,2,3,0000000000000000,0,0,2,a5a02ee8a5a02eec,3,1,2ed0a5a02ed4a5a0,4,1,0,00
2094,2094,0,000011c,07,2,2,3,0000000000000000,0,0,2,a5a02ee0a5a02ee4,3,1,2ec8a5a02ecca5a0,4,1,0,00
2095,2095,0,0000000,00,3,3,3,2e00000000000000,0,0,3,a5a02e98a5a02e9c,0,1,2e40a5a02e44a5a0,4,1,0,00
2096,2096,0,0000000,00,3,3,3,2ec0a5a02ec4a5a0,0,0,3,a5a02e98a5a02e9c,0,1,0000000000000000,4,1,0,00
2097,2097,0,0000000,00,3,3,3,2ef8a5a02efca5a0,0,0,3,a5a02e98a5a02e9c,0,1,0000000000000000,4,1,1,00
2098,2098,0,0000000,00,3,3,3,2ef0a5a02ef4a5a0,0,0,3,a5a02e98a5a02e9c,0,1,0000000000000000,4,1,1,00
2099,2099,0,0000000,00,3,3,3,2ee8a5a02eeca5a0,0,0,3,a5a02e98a5a02e9c,0,1,0000000000000000,4,1,1,00
2100,2100,0,0000000,00,3,3,3,2ee0a5a02ee4a5a0,0,0,3,a5a02d18a5a02d1c,0,1,0000000000000000,4,1,1,00
2101,2101,0,0000000,00,3,3,3,2e98a5a02e9ca5a0,0,0,3,a5a02d18a5a02d1c,0,1,0000000000000000,4,1,1,00
2102,2102,0,0000000,00,3,3,3,0000000000000098,0,0,3,a5a02d18a5a02d1c,0,1,2e00000000000000,4,1,0,00
2103,2103,0,0000120,00,2,2,3,0000000000000000,0,0,2,a5a02d18a5a02d1c,3,1,2ec0a5a02ec4a5a0,4,1,0,00
2104,2104,0,0000120,01,2,2,3,0000000000000000,0,0,2,a5a02d10a5a02d14,3,1,2ef8a5a02efca5a0,4,1,0,00
2105,2105,0,0000120,02,2,2,3,0000000000000000,0,0,2,a5a02d08a5a02d0c,3,1,2ef0a5a02ef4a5a0,4,1,0,00
2106,2106,0,0000120,03,2,2,3,0000000000000000,0,0,2,a5a02d00a5a02d04,3,1,2ee8a5a02eeca5a0,4,1,0,00
2107,2107,0,0000120,04,2,2,3,0000000000000000,0,0,2,a5a02d38a5a02d3c,3,1,2ee0a5a02ee4a5a0,4,1,0,00
2108,2108,0,0000000,00,3,3,3,2c00000000000000,0,0,3,a5a02eb0a5a02eb4,0,1,2e98a5a02e9ca5a0,4,1,0,00
2109,2109,0,0000000,00,3,3,3,2d18a5a02d1ca5a0,0,0,3,a5a02eb0a5a02eb4,0,1,0000000000000098,4,1,0,00
2110,2110,0,0000000,00,3,3,3,2d10a5a02d14a5a0,0,0,3,a5a02eb0a5a02eb4,0,1,0000000000000000,4,1,1,00
2111,2111,0,0000000,00,3,3,3,2d08a5a02d0ca5a0,0,0,3,a5a02eb0a5a02eb4,0,1,0000000000000000,4,1,1,00
2112,2112,0,0000000,00,3,3,3,2d00a5a02d04a5a0,0,0,3,a5a02eb0a5a02eb4,0,1,0000000000000000,4,1,1,00
2113,2113,0,0000000,00,3,3,3,2d38a5a02d3ca5a0,0,0,3,a5a02d30a5a02d34,0,1,0000000000000000,4,1,1,00
2114,2114,0,0000000,00,3,3,3,2eb0a5a02eb4a5a0,0,0,3,a5a02d30a5a02d34,0,1,0000000000000000,4,1,1,00
2115,2115,0,0000000,00,3,3,3,00000000000000b0,0,0,3,a5a02d30a5a02d34,0,1,2c00000000000000,4,1,0,00
2116,2116,0,0000120,05,2,2,3,0000000000000000,0,0,2,a5a02d30a5a02d34,3,1,2d18a5a02d1ca5a0,4,1,0,00
2117,2117,0,0000120,06,2,2,3,0000000000000000,0,0,2,a5a02d28a5a02d2c,3,1,2d10a5a02d14a5a0,4,1,0,00
2118,2118,0,0000120,07,2,2,3,0000000000000000,0,0,2,a5a02d20a5a02d24,3,1,2d08a5a02d0ca5a0,4,1,0,00
2119,2119,0,0000124,00,2,2,3,0000000000000000,0,0,2,a5a02d58a5a02d5c,3,1,2d00a5a02d04a5a0,4,1,0,00
2120,2120,0,0000124,01,2,2,3,0000000000000000,0,0,2,a5a02d50a5a02d54,3,1,2d38a5a02d3ca5a0,4,1,0,00
