Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/w_rd_dbg_actual[63:0],u_harness/w_rd_dbg_expected[63:0],u_harness/w_rd_dbg_mismatch,u_harness/w_rd_dbg_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1622,1622,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1623,1623,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1624,1624,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1625,1625,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1626,1626,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1627,1627,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1628,1628,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1629,1629,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1630,1630,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1631,1631,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1632,1632,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1633,1633,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1634,1634,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1635,1635,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1636,1636,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1637,1637,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1638,1638,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1639,1639,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1640,1640,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1641,1641,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1642,1642,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1643,1643,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1644,1644,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1645,1645,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1646,1646,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1647,1647,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1648,1648,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1649,1649,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1650,1650,0,0000000,04,3,2,2,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1651,1651,0,0000000,00,3,2,2,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1652,1652,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1653,1653,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1654,1654,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1655,1655,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1656,1656,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1657,1657,0,0000000,04,2,2,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1658,1658,0,0000004,04,2,2,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1659,1659,0,0000008,04,2,2,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1660,1660,0,000000c,04,2,2,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1661,1661,0,0000010,04,2,2,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1662,1662,0,0000014,04,2,2,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1663,1663,0,0000018,04,2,2,3,0000000000000000,3,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1664,1664,0,000001c,04,2,2,3,3981b65dff2b7118,3,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1665,1665,0,0000020,04,2,2,3,b4d438d6727eff93,3,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1666,1666,0,0000024,04,2,2,3,232aab4ae5806c0f,3,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1667,1667,0,0000028,04,2,2,3,ae7f25c168d5e284,3,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1668,1668,0,000002c,04,2,2,3,0cd78c73ca7d4b36,3,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1669,1669,0,0000030,04,2,2,3,818202f84728c5bd,3,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1670,1670,0,0000034,04,2,2,3,167c9164d0d65621,3,0,3,978a1b995120dcdc,0,1,0000000000000000,0000000000000000,0000000000000000,0,0
1671,1671,0,0000038,04,2,2,3,9b291fef5d83d8aa,3,3,3,978a1b995120dcdc,0,1,3981b65dff2b7118,0000000000000000,0000000000000000,0,0
1672,1672,0,000003c,04,2,2,3,532dc20195870544,3,3,3,978a1b995120dcdc,0,1,b4d438d6727eff93,0000000000000000,0000000000000000,0,0
1673,1673,0,0000040,04,2,2,3,de784c8a18d28bcf,3,3,3,978a1b995120dcdc,0,1,232aab4ae5806c0f,0000000000000000,0000000000000000,0,0
1674,1674,0,0000044,04,2,2,3,4986df168f2c1853,3,3,3,978a1b995120dcdc,0,1,ae7f25c168d5e284,0000000000000000,0000000000000000,0,0
1675,1675,0,0000048,04,2,2,3,c4d3519d027996d8,3,3,3,978a1b995120dcdc,0,1,0cd78c73ca7d4b36,0000000000000000,0000000000000000,0,0
1676,1676,0,000004c,04,2,2,3,667bf82fa0d13f6a,3,3,3,978a1b995120dcdc,0,1,818202f84728c5bd,0000000000000000,0000000000000000,0,0
1677,1677,0,0000050,04,2,2,3,eb2e76a42d84b1e1,3,3,3,978a1b995120dcdc,0,1,167c9164d0d65621,0000000000000000,0000000000000000,0,0
1678,1678,0,0000054,04,2,2,3,7cd0e538ba7a227d,3,3,3,978a1b995120dcdc,0,1,9b291fef5d83d8aa,0000000000000000,0000000000000000,0,0
1679,1679,0,0000058,04,2,2,3,f1856bb3372facf6,3,3,3,978a1b995120dcdc,0,1,532dc20195870544,0000000000000000,0000000000000000,0,0
1680,1680,0,000005c,04,2,2,3,ecd95ee52a7399a0,3,3,3,978a1b995120dcdc,0,1,de784c8a18d28bcf,0000000000000000,0000000000000000,0,0
1681,1681,0,0000060,04,2,2,3,618cd06ea726172b,3,3,3,978a1b995120dcdc,0,1,4986df168f2c1853,0000000000000000,0000000000000000,0,0
1682,1682,0,0000064,04,2,2,3,f67243f230d884b7,3,3,3,978a1b995120dcdc,0,1,c4d3519d027996d8,0000000000000000,0000000000000000,0,0
1683,1683,0,0000068,04,2,2,3,7b27cd79bd8d0a3c,3,3,3,978a1b995120dcdc,0,1,667bf82fa0d13f6a,3981b65dff2b7118,3981b65dff2b7118,0,1
1684,1684,0,000006c,04,2,2,3,d98f64cb1f25a38e,3,3,3,978a1b995120dcdc,0,1,eb2e76a42d84b1e1,b4d438d6727eff93,b4d438d6727eff93,0,1
1685,1685,0,0000070,04,2,2,3,54daea4092702d05,3,3,3,978a1b995120dcdc,0,1,7cd0e538ba7a227d,232aab4ae5806c0f,232aab4ae5806c0f,0,1
1686,1686,0,0000074,04,2,2,3,c32479dc058ebe99,3,3,3,978a1b995120dcdc,0,1,f1856bb3372facf6,ae7f25c168d5e284,ae7f25c168d5e284,0,1
1687,1687,0,0000078,04,2,2,3,4e71f75788db3012,3,3,3,978a1b995120dcdc,0,1,ecd95ee52a7399a0,0cd78c73ca7d4b36,0cd78c73ca7d4b36,0,1
1688,1688,0,000007c,04,2,2,3,86752ab940dfedfc,3,3,3,978a1b995120dcdc,0,1,618cd06ea726172b,818202f84728c5bd,818202f84728c5bd,0,1
1689,1689,0,0000080,04,2,2,3,0b20a432cd8a6377,3,3,3,978a1b995120dcdc,0,1,f67243f230d884b7,167c9164d0d65621,167c9164d0d65621,0,1
1690,1690,0,0000084,04,2,2,3,9cde37ae5a74f0eb,3,3,3,978a1b995120dcdc,0,1,7b27cd79bd8d0a3c,9b291fef5d83d8aa,9b291fef5d83d8aa,0,1
1691,1691,0,0000088,04,2,2,3,118bb925d7217e60,3,3,3,978a1b995120dcdc,0,1,d98f64cb1f25a38e,0000000000000000,0000000000000000,0,0
1692,1692,0,000008c,04,2,2,3,b32310977589d7d2,3,3,3,978a1b995120dcdc,0,1,54daea4092702d05,0000000000000000,0000000000000000,0,0
1693,1693,0,0000090,04,2,2,3,3e769e1cf8dc5959,3,3,3,978a1b995120dcdc,0,1,c32479dc058ebe99,0000000000000000,0000000000000000,0,0
1694,1694,0,0000094,04,2,2,3,a9880d806f22cac5,3,3,3,978a1b995120dcdc,0,1,4e71f75788db3012,0000000000000000,0000000000000000,0,0
1695,1695,0,0000098,04,2,2,3,24dd830be277444e,3,3,3,978a1b995120dcdc,0,1,86752ab940dfedfc,0000000000000000,0000000000000000,0,0
1696,1696,0,000009c,04,2,2,3,9330672c559aa069,3,3,3,978a1b995120dcdc,0,1,0b20a432cd8a6377,0000000000000000,0000000000000000,0,0
1697,1697,0,00000a0,04,2,2,3,1e65e9a7d8cf2ee2,3,3,3,978a1b995120dcdc,0,1,9cde37ae5a74f0eb,0000000000000000,0000000000000000,0,0
1698,1698,0,00000a4,04,2,2,3,899b7a3b4f31bd7e,3,3,3,978a1b995120dcdc,0,1,118bb925d7217e60,0000000000000000,0000000000000000,0,0
1699,1699,0,00000a8,04,2,2,3,04cef4b0c26433f5,3,3,3,978a1b995120dcdc,0,1,b32310977589d7d2,0000000000000000,0000000000000000,0,0
1700,1700,0,00000ac,04,2,2,3,a6665d0260cc9a47,3,3,3,978a1b995120dcdc,0,1,3e769e1cf8dc5959,0000000000000000,0000000000000000,0,0
1701,1701,0,00000b0,04,2,2,3,2b33d389ed9914cc,3,3,3,978a1b995120dcdc,0,1,a9880d806f22cac5,0000000000000000,0000000000000000,0,0
1702,1702,0,00000b4,04,2,2,3,bccd40157a678750,3,3,3,978a1b995120dcdc,0,1,24dd830be277444e,0000000000000000,0000000000000000,0,0
1703,1703,0,00000b8,04,2,2,3,3198ce9ef73209db,3,3,3,978a1b995120dcdc,0,1,9330672c559aa069,532dc20195870544,532dc20195870544,0,1
1704,1704,0,00000bc,04,2,2,3,f99c13703f36d435,3,3,3,978a1b995120dcdc,0,1,1e65e9a7d8cf2ee2,de784c8a18d28bcf,de784c8a18d28bcf,0,1
1705,1705,0,00000c0,04,2,2,3,74c99dfbb2635abe,3,3,3,978a1b995120dcdc,0,1,899b7a3b4f31bd7e,4986df168f2c1853,4986df168f2c1853,0,1
1706,1706,0,00000c4,04,2,2,3,e3370e67259dc922,3,3,3,978a1b995120dcdc,0,1,04cef4b0c26433f5,c4d3519d027996d8,c4d3519d027996d8,0,1
1707,1707,0,00000c8,04,2,2,3,6e6280eca8c847a9,3,3,3,978a1b995120dcdc,0,1,a6665d0260cc9a47,667bf82fa0d13f6a,667bf82fa0d13f6a,0,1
1708,1708,0,00000cc,04,2,2,3,ccca295e0a60ee1b,3,3,3,978a1b995120dcdc,0,1,2b33d389ed9914cc,eb2e76a42d84b1e1,eb2e76a42d84b1e1,0,1
1709,1709,0,00000d0,04,2,2,3,419fa7d587356090,3,3,3,978a1b995120dcdc,0,1,bccd40157a678750,7cd0e538ba7a227d,7cd0e538ba7a227d,0,1
1710,1710,0,00000d4,04,2,2,3,d661344910cbf30c,3,3,3,978a1b995120dcdc,0,1,3198ce9ef73209db,f1856bb3372facf6,f1856bb3372facf6,0,1
1711,1711,0,00000d8,04,2,2,3,5b34bac29d9e7d87,3,3,3,978a1b995120dcdc,0,1,f99c13703f36d435,c7dddaf301771db6,c7dddaf301771db6,0,0
1712,1712,0,00000dc,04,2,2,3,46688f9480c248d1,3,3,3,978a1b995120dcdc,0,1,74c99dfbb2635abe,c7dddaf301771db6,c7dddaf301771db6,0,0
1713,1713,0,00000e0,04,2,2,3,cb3d011f0d97c65a,3,3,3,978a1b995120dcdc,0,1,e3370e67259dc922,c7dddaf301771db6,c7dddaf301771db6,0,0
1714,1714,0,00000e4,04,2,2,3,5cc392839a6955c6,3,3,3,978a1b995120dcdc,0,1,6e6280eca8c847a9,c7dddaf301771db6,c7dddaf301771db6,0,0
1715,1715,0,00000e8,04,2,2,3,d1961c08173cdb4d,3,3,3,978a1b995120dcdc,0,1,ccca295e0a60ee1b,c7dddaf301771db6,c7dddaf301771db6,0,0
1716,1716,0,00000ec,04,2,2,3,733eb5bab59472ff,3,3,3,978a1b995120dcdc,0,1,419fa7d587356090,c7dddaf301771db6,c7dddaf301771db6,0,0
1717,1717,0,00000f0,04,2,2,3,fe6b3b3138c1fc74,3,3,3,978a1b995120dcdc,0,1,d661344910cbf30c,c7dddaf301771db6,c7dddaf301771db6,0,0
1718,1718,0,00000f4,04,2,2,3,6995a8adaf3f6fe8,3,3,3,978a1b995120dcdc,0,1,5b34bac29d9e7d87,c7dddaf301771db6,c7dddaf301771db6,0,0
1719,1719,0,00000f8,04,2,2,3,e4c02626226ae163,3,3,3,978a1b995120dcdc,0,1,46688f9480c248d1,c7dddaf301771db6,c7dddaf301771db6,0,0
1720,1720,0,00000fc,04,2,2,3,2cc4fbc8ea6e3c8d,3,3,3,978a1b995120dcdc,0,1,cb3d011f0d97c65a,c7dddaf301771db6,c7dddaf301771db6,0,0
1721,1721,0,0000100,04,2,2,3,a1917543673bb206,3,3,3,978a1b995120dcdc,0,1,5cc392839a6955c6,c7dddaf301771db6,c7dddaf301771db6,0,0
1722,1722,0,0000104,04,2,2,3,366fe6dff0c5219a,3,3,3,978a1b995120dcdc,0,1,d1961c08173cdb4d,c7dddaf301771db6,c7dddaf301771db6,0,0
1723,1723,0,0000108,04,2,2,3,bb3a68547d90af11,3,3,3,978a1b995120dcdc,0,1,733eb5bab59472ff,ecd95ee52a7399a0,ecd95ee52a7399a0,0,1
1724,1724,0,000010c,04,2,2,3,1992c1e6df3806a3,3,3,3,978a1b995120dcdc,0,1,fe6b3b3138c1fc74,618cd06ea726172b,618cd06ea726172b,0,1
1725,1725,0,0000110,04,2,2,3,94c74f6d526d8828,3,3,3,978a1b995120dcdc,0,1,6995a8adaf3f6fe8,f67243f230d884b7,f67243f230d884b7,0,1
1726,1726,0,0000114,04,2,2,3,0339dcf1c5931bb4,3,3,3,978a1b995120dcdc,0,1,e4c02626226ae163,7b27cd79bd8d0a3c,7b27cd79bd8d0a3c,0,1
1727,1727,0,0000118,04,2,2,3,8e6c527a48c6953f,3,3,3,978a1b995120dcdc,0,1,2cc4fbc8ea6e3c8d,d98f64cb1f25a38e,d98f64cb1f25a38e,0,1
1728,1728,0,000011c,04,2,2,3,6ce214beaa48d3fb,3,3,3,978a1b995120dcdc,0,1,a1917543673bb206,54daea4092702d05,54daea4092702d05,0,1
1729,1729,0,0000120,04,2,2,3,e1b79a35271d5d70,3,3,3,978a1b995120dcdc,0,1,366fe6dff0c5219a,c32479dc058ebe99,c32479dc058ebe99,0,1
1730,1730,0,0000124,04,2,2,3,764909a9b0e3ceec,3,3,3,978a1b995120dcdc,0,1,bb3a68547d90af11,4e71f75788db3012,4e71f75788db3012,0,1
1731,1731,0,0000128,04,2,2,3,fb1c87223db64067,3,3,3,978a1b995120dcdc,0,1,1992c1e6df3806a3,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1732,1732,0,000012c,04,2,2,3,59b42e909f1ee9d5,3,3,3,978a1b995120dcdc,0,1,94c74f6d526d8828,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1733,1733,0,0000130,04,2,2,3,d4e1a01b124b675e,3,3,3,978a1b995120dcdc,0,1,0339dcf1c5931bb4,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1734,1734,0,0000134,04,2,2,3,431f338785b5f4c2,3,3,3,978a1b995120dcdc,0,1,8e6c527a48c6953f,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1735,1735,0,0000138,04,2,2,3,ce4abd0c08e07a49,3,3,3,978a1b995120dcdc,0,1,6ce214beaa48d3fb,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1736,1736,0,000013c,04,2,2,3,064e60e2c0e4a7a7,3,3,3,978a1b995120dcdc,0,1,e1b79a35271d5d70,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1737,1737,0,0000140,04,2,2,3,8b1bee694db1292c,3,3,3,978a1b995120dcdc,0,1,764909a9b0e3ceec,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1738,1738,0,0000144,04,2,2,3,1ce57df5da4fbab0,3,3,3,978a1b995120dcdc,0,1,fb1c87223db64067,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1739,1739,0,0000148,04,2,2,3,91b0f37e571a343b,3,3,3,978a1b995120dcdc,0,1,59b42e909f1ee9d5,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1740,1740,0,000014c,04,2,2,3,33185accf5b29d89,3,3,3,978a1b995120dcdc,0,1,d4e1a01b124b675e,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1741,1741,0,0000150,04,2,2,3,be4dd44778e71302,3,3,3,978a1b995120dcdc,0,1,431f338785b5f4c2,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1742,1742,0,0000154,04,2,2,3,29b347dbef19809e,3,3,3,978a1b995120dcdc,0,1,ce4abd0c08e07a49,ad71aeaf6bdb69ea,ad71aeaf6bdb69ea,0,0
1743,1743,0,0000158,04,2,2,3,a4e6c950624c0e15,3,3,3,978a1b995120dcdc,0,1,064e60e2c0e4a7a7,86752ab940dfedfc,86752ab940dfedfc,0,1
1744,1744,0,000015c,04,2,2,3,b9bafc067f103b43,3,3,3,978a1b995120dcdc,0,1,8b1bee694db1292c,0b20a432cd8a6377,0b20a432cd8a6377,0,1
1745,1745,0,0000160,04,2,2,3,34ef728df245b5c8,3,3,3,978a1b995120dcdc,0,1,1ce57df5da4fbab0,9cde37ae5a74f0eb,9cde37ae5a74f0eb,0,1
1746,1746,0,0000164,04,2,2,3,a311e11165bb2654,3,3,3,978a1b995120dcdc,0,1,91b0f37e571a343b,118bb925d7217e60,118bb925d7217e60,0,1
1747,1747,0,0000168,04,2,2,3,2e446f9ae8eea8df,3,3,3,978a1b995120dcdc,0,1,33185accf5b29d89,b32310977589d7d2,b32310977589d7d2,0,1
1748,1748,0,000016c,04,2,2,3,8cecc6284a46016d,3,3,3,978a1b995120dcdc,0,1,be4dd44778e71302,3e769e1cf8dc5959,3e769e1cf8dc5959,0,1
1749,1749,0,0000170,04,2,2,3,01b948a3c7138fe6,3,3,3,978a1b995120dcdc,0,1,29b347dbef19809e,a9880d806f22cac5,a9880d806f22cac5,0,1
1750,1750,0,0000174,04,2,2,3,9647db3f50ed1c7a,3,3,3,978a1b995120dcdc,0,1,a4e6c950624c0e15,24dd830be277444e,24dd830be277444e,0,1
1751,1751,0,0000178,04,2,2,3,1b1255b4ddb892f1,3,3,3,978a1b995120dcdc,0,1,b9bafc067f103b43,3981b65dff2b7118,3981b65dff2b7118,0,0
1752,1752,0,000017c,04,2,2,3,d316885a15bc4f1f,3,3,3,978a1b995120dcdc,0,1,34ef728df245b5c8,3981b65dff2b7118,3981b65dff2b7118,0,0
1753,1753,0,0000180,04,2,2,3,5e4306d198e9c194,3,3,3,978a1b995120dcdc,0,1,a311e11165bb2654,3981b65dff2b7118,3981b65dff2b7118,0,0
1754,1754,0,0000184,04,2,2,3,c9bd954d0f175208,3,3,3,978a1b995120dcdc,0,1,2e446f9ae8eea8df,3981b65dff2b7118,3981b65dff2b7118,0,0
1755,1755,0,0000188,04,2,2,3,44e81bc68242dc83,3,3,3,978a1b995120dcdc,0,1,8cecc6284a46016d,3981b65dff2b7118,3981b65dff2b7118,0,0
1756,1756,0,000018c,04,2,2,3,e640b27420ea7531,3,3,3,978a1b995120dcdc,0,1,01b948a3c7138fe6,3981b65dff2b7118,3981b65dff2b7118,0,0
1757,1757,0,0000190,04,2,2,3,6b153cffadbffbba,3,3,3,978a1b995120dcdc,0,1,9647db3f50ed1c7a,3981b65dff2b7118,3981b65dff2b7118,0,0
1758,1758,0,0000194,04,2,2,3,fcebaf633a416826,3,3,3,978a1b995120dcdc,0,1,1b1255b4ddb892f1,3981b65dff2b7118,3981b65dff2b7118,0,0
1759,1759,0,0000198,04,2,2,3,71be21e8b714e6ad,3,3,3,978a1b995120dcdc,0,1,d316885a15bc4f1f,3981b65dff2b7118,3981b65dff2b7118,0,0
1760,1760,0,000019c,04,2,2,3,c653c5cf00f9028a,3,3,3,978a1b995120dcdc,0,1,5e4306d198e9c194,3981b65dff2b7118,3981b65dff2b7118,0,0
1761,1761,0,00001a0,04,2,2,3,4b064b448dac8c01,3,3,3,978a1b995120dcdc,0,1,c9bd954d0f175208,3981b65dff2b7118,3981b65dff2b7118,0,0
1762,1762,0,00001a4,04,2,2,3,dcf8d8d81a521f9d,3,3,3,978a1b995120dcdc,0,1,44e81bc68242dc83,3981b65dff2b7118,3981b65dff2b7118,0,0
1763,1763,0,00001a8,04,2,2,3,51ad565397079116,3,3,3,978a1b995120dcdc,0,1,e640b27420ea7531,9330672c559aa069,9330672c559aa069,0,1
1764,1764,0,0000000,00,3,2,2,f305ffe135af38a4,3,3,2,978a1b995120dcdc,0,1,6b153cffadbffbba,1e65e9a7d8cf2ee2,1e65e9a7d8cf2ee2,0,1
1765,1765,0,0000000,00,3,3,3,7e50716ab8fab62f,3,3,3,978a1b995120dcdc,0,1,fcebaf633a416826,899b7a3b4f31bd7e,899b7a3b4f31bd7e,0,1
1766,1766,0,0000000,00,3,3,3,e9aee2f62f0425b3,3,3,3,978a1b995120dcdc,0,1,71be21e8b714e6ad,04cef4b0c26433f5,04cef4b0c26433f5,0,1
1767,1767,0,0000000,04,3,2,2,64fb6c7da251ab38,3,3,2,978a1b995120dcdc,0,1,c653c5cf00f9028a,a6665d0260cc9a47,a6665d0260cc9a47,0,1
1768,1768,0,0000000,00,3,3,3,acffb1936a5576d6,3,3,3,978a1b995120dcdc,0,1,4b064b448dac8c01,2b33d389ed9914cc,2b33d389ed9914cc,0,1
1769,1769,0,0000000,00,3,3,3,21aa3f18e700f85d,3,3,3,978a1b995120dcdc,0,1,dcf8d8d81a521f9d,bccd40157a678750,bccd40157a678750,0,1
1770,1770,0,0000000,00,3,3,3,b654ac8470fe6bc1,0,3,3,978a1b995120dcdc,0,1,51ad565397079116,3198ce9ef73209db,3198ce9ef73209db,0,1
1771,1771,0,0000000,00,2,2,2,000000000000b654,0,3,3,978a1b995120dcdc,0,1,f305ffe135af38a4,532dc20195870544,532dc20195870544,0,0
1772,1772,0,0000000,00,3,3,3,0000000000000000,0,3,3,978a1b995120dcdc,0,1,7e50716ab8fab62f,532dc20195870544,532dc20195870544,0,0
1773,1773,0,0000000,00,3,3,3,0000000000000000,0,3,3,978a1b995120dcdc,0,1,e9aee2f62f0425b3,532dc20195870544,532dc20195870544,0,0
1774,1774,0,0000000,00,3,3,3,0000000000000000,0,3,3,978a1b995120dcdc,0,1,64fb6c7da251ab38,532dc20195870544,532dc20195870544,0,0
1775,1775,0,0000000,00,3,3,3,0000000000000000,0,3,3,978a1b995120dcdc,0,1,acffb1936a5576d6,532dc20195870544,532dc20195870544,0,0
1776,1776,0,0000000,00,3,3,3,0000000000000000,0,3,3,978a1b995120dcdc,0,1,21aa3f18e700f85d,532dc20195870544,532dc20195870544,0,0
1777,1777,0,0000000,00,3,3,3,0000000000000000,0,3,3,978a1b995120dcdc,0,1,b654ac8470fe6bc1,532dc20195870544,532dc20195870544,0,0
1778,1778,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,000000000000b654,532dc20195870544,532dc20195870544,0,0
1779,1779,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,532dc20195870544,532dc20195870544,0,0
1780,1780,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,532dc20195870544,532dc20195870544,0,0
1781,1781,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,532dc20195870544,532dc20195870544,0,0
1782,1782,0,0000000,00,3,3,3,0000000000000000,0,0,3,978a1b995120dcdc,0,1,0000000000000000,532dc20195870544,532dc20195870544,0,0
